2.23	40	20	14	5	slynn	I realise that this may cause some difficulties in practice , both for local authorities and for developers , but for the grant not to be capable of challenge , because the resolution has not been challenged in time , seems to me wrongly to restrict the right of the citizen to protect his interests .	DISPOSAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	21	15	5	slynn	The relevant legislative provisions do not compel such a result nor do principles of administrative law prevent a challenge to the grant even if the grounds relied on are broadly the same as those which if brought in time would have been relied on to challenge the resolution .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	23	16	6	slynn	"The question whether an obligation to apply "" promptly "" is sufficient to satisfy European Community law or Convention rights as to certainty does not arise in this case and I do not comment on it ."	FRAMING	NONE	NONE	NONE	NONE	0	1	0	0	0	0
2.23	40	25	17	7	slynn	As to the preliminary objection to the House 's jurisdiction this case is plainly distinguishable from In re Poh [ 1983 ] 1 WLR 2 since the Court of Appeal here gave leave to appeal from the judge and heard the appeal .	FRAMING	NONE	NONE	NONE	NONE	0	0	1	1	1	0
2.23	40	26	18	7	slynn	It is wholly unacceptable that the House should not have jurisdiction to hear such an appeal .	DISPOSAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	27	19	7	slynn	I consider in any event that the dictum in In re Poh which is relied on for the contrary result should be laid to rest .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	1	0	0
2.23	40	29	20	8	slynn	I would accordingly allow the appeal and remit the substantive question to the High Court for decision .	DISPOSAL	2	NONE	3	NONE	0	0	1	0	0	0
2.23	40	31	21	8.5	steyn	LORD STEYN	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
2.23	40	32	22	8.5	steyn	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	34	23	9	steyn	This appeal raises important questions of law in regard to delay in launching judicial review proceedings .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	35	24	9	steyn	The context is town planning .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	36	25	9	steyn	The proposal concerns a large development at Imperial Wharf , Fulham , London .	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	37	26	9	steyn	The appellant is Mrs Burkett who lives in a ground floor maisonette adjoining the site .	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	38	27	9	steyn	She believes that the development will have an adverse effect on her quality of life and the health of her family .	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	39	28	9	steyn	"The respondent is the London Borough of Hammersmith and Fulham ( "" the local authority "" ) ."	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	40	29	9	steyn	"St George West London Ltd is the developer and is joined in the proceedings as an interested party ( "" the developer "" ) ."	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	0	1	0	0
2.23	40	41	30	9	steyn	It will be necessary to explain the circumstances of the case in some detail .	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	42	31	9	steyn	There is , however , an anterior legal question to be considered .	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	42	32	9.5	steyn	I .	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	43	33	9.5	steyn	Jurisdiction .	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	45	34	10	steyn	The issue arises in this way .	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	46	35	10	steyn	Mrs Burkett and her late husband applied for judicial review .	PROCEEDINGS	2	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	47	36	10	steyn	The matter came before Richards J .	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	0	0	0	1
2.23	40	48	37	10	steyn	He refused permission on the grounds of delay .	PROCEEDINGS	3	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	49	38	10	steyn	The Court of Appeal granted permission to the applicants to appeal from the decision of Richards J .	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	1	0	0	1
2.23	40	50	39	10	steyn	After a full inter partes hearing the Court of Appeal refused permission to seek judicial review on grounds of delay and dismissed the appeal .	PROCEEDINGS	2	NONE	NONE	NONE	0	0	1	0	0	0
2.23	40	51	40	10	steyn	The Court of Appeal refused leave to appeal to the House of Lords .	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	1	0	0	0
2.23	40	52	41	10	steyn	An Appeal Committee granted leave to appeal .	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	54	42	11	steyn	Relying on the decision of the House of Lords in In re Poh [ 1983 ] 1 WLR 2 counsel for the local authority submitted that the House does not have jurisdiction to hear an appeal from a decision by the Court of Appeal refusing permission to seek judicial review .	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	1	1	1	0
2.23	40	55	43	11	steyn	In In re Poh the judge had refused leave to apply for judicial review .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	1	0	0
2.23	40	56	44	11	steyn	The applicant appealed ex parte by originating motion to the Court of Appeal who refused leave .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	1	0	0	0
2.23	40	57	45	11	steyn	The applicant sought leave to appeal to the House .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	58	46	11	steyn	The House ruled that there was no jurisdiction to grant leave .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	59	47	11	steyn	Giving the brief reasons of the House Lord Diplock observed , at p 31 :	BACKGROUND	NONE	NONE	NONE	NONE	0	0	1	0	0	0
2.23	40	59	48	11.5	steyn	""" Their Lordships are not concerned with the procedure whereby this application moved from the Divisional Court to the Court of Appeal , because the question we have to consider is whether this House has jurisdiction to entertain the application ."	BACKGROUND	NONE	NONE	NONE	NONE	0	0	1	0	0	0
2.23	40	60	49	11.5	steyn	Counsel instructed by the Treasury Solicitor has taken the preliminary point that the House has no jurisdiction under the Appellate Jurisdiction Act 1876 to entertain an appeal from refusal of leave to apply for judicial review under RSC Ord 53 .	BACKGROUND	NONE	NONE	NONE	NONE	1	1	0	0	0	0
2.23	40	61	50	11.5	steyn	"He relies upon the construction of section 3 of the Act of 1876 which was approved by this House in Lane v Esdaile [ 1891 ] AC 210 . . . """	BACKGROUND	NONE	NONE	NONE	NONE	1	1	0	1	1	0
2.23	40	61	51	11.5	steyn	Three points need to be noted about this statement .	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	62	52	11.5	steyn	First , Lane v Esdaile is only authority for the general proposition that whenever a power is given to a court or tribunal by legislation to grant or refuse leave to appeal , the decision of that authority is , from the very nature of the thing , final and conclusive : see In re Housing of the Working Classes Act 1890 , Ex p Stevenson [ 1892 ] 1 QB 609 ( Court of Appeal ) .	FRAMING	NONE	NONE	NONE	NONE	0	0	1	1	1	0
2.23	40	63	53	11.5	steyn	Secondly , Lord Diplock extended this rule to an appeal from a refusal of leave to apply for judicial review .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	1
2.23	40	64	54	11.5	steyn	Thirdly , Lord Diplock gave no reasons for this extension of the Lane v Esdaile principle .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	1	0	1
2.23	40	66	55	12	steyn	The decision in In re Poh has proved troublesome .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	1	0	0
2.23	40	67	56	12	steyn	In Kemper Reinsurance Co v Minister of Finance [ 2000 ] 1 AC 1 the Privy Council cast doubt on the reasoning in In re Poh .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	1	1	0
2.23	40	68	57	12	steyn	Lord Hoffmann observed , at p 18B , that a renewed application to the Court of Appeal under RSC Ord 59 , r 14 ( 3 ) is a true appeal with a procedure adapted to its ex parte nature .	BACKGROUND	5	NONE	NONE	NONE	1	0	1	0	0	1
2.23	40	69	58	12	steyn	Referring to In re Poh Lord Hoffmann stated :	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	1	0	0
2.23	40	69	59	12.5	steyn	""" It would not be right for their Lordships to make any comment upon this decision in its application to appeals from the English Court of Appeal to the House of Lords ."	BACKGROUND	NONE	NONE	NONE	NONE	0	0	1	0	0	0
2.23	40	70	60	12.5	steyn	But the judgment expressly disclaimed any expression of view upon the nature of ' the procedure whereby this appeal moved from the Divisional Court to the Court of Appeal ' .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	1	0	0	0
2.23	40	71	61	12.5	steyn	The decision is therefore not inconsistent with their Lordships ' opinion that the application to the Court of Appeal is a true appeal , not excluded by the principle in Lane v Esdaile .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	1	1	0	1
2.23	40	72	62	12.5	steyn	"Their Lordships accept that this conclusion makes it difficult to identify the reasoning by which the House of Lords decided that the principle applied to a further appeal to the House of Lords . . . """	BACKGROUND	NONE	NONE	NONE	NONE	0	0	1	0	0	0
2.23	40	72	63	12.5	steyn	In R v Secretary of State for Trade and Industry , Ex p Eastaway [ 2000 ] 1 WLR 2222 the House considered In re Poh but did not have to rule on its status .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	1	1	0
2.23	40	73	64	12.5	steyn	The Eastaway case is only authority for the proposition that when the Court of Appeal has refused permission to appeal in the face of a first instance refusal of permission to seek judicial review the House has no jurisdiction to give leave to appeal : see at p 2228A-B .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	1	0	0	0
2.23	40	75	65	13	steyn	"Counsel for the local authority submitted that the decision in In re Poh [ 1983 ] 1 WLR 2 , read with the observation that "" [ their ] Lordships are not concerned with the procedure whereby this application moved from the Divisional Court to the Court of Appeal "" , appears to deprive the House of jurisdiction to entertain the present appeal ."	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	1	1	1	0
2.23	40	76	66	13	steyn	A material difference , however , is that in the present case the Court of Appeal granted leave to appeal and heard the appeal .	FRAMING	6	NONE	NONE	NONE	0	0	1	0	0	0
2.23	40	77	67	13	steyn	It would be extraordinary if in such a case the House had no jurisdiction .	FRAMING	6	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	78	68	13	steyn	Nothing in statute law or in Lane v Esdaile [ 1891 ] AC 210 provides any support for such a view .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	1	1	0
2.23	40	79	69	13	steyn	Moreover , as Lord Hoffmann pointed out in the Kemper case [ 2000 ] 1 AC 1 , 18B-C , it has never been suggested either before or after the decision in In re Poh that appeals to the Court of Appeal against refusal by the High Court of leave to apply for judicial review is caught by the rule in Lane v Esdaile .	FRAMING	NONE	NONE	NONE	NONE	0	0	1	1	1	1
2.23	40	80	70	13	steyn	In my view the conclusion is inescapable that Lord Diplock 's extempore observation was not correct .	DISPOSAL	7	NONE	NONE	NONE	0	0	0	0	0	1
2.23	40	81	71	13	steyn	It follows that the House has jurisdiction to grant leave to appeal against a refusal by the Court of Appeal of permission to apply for judicial review .	DISPOSAL	6	NONE	NONE	NONE	0	0	1	0	0	0
2.23	40	83	72	14	steyn	The jurisdictional objection to the hearing of the appeal must be rejected .	DISPOSAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	84	73	14.5	steyn	II .	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	85	74	14.5	steyn	The Legal Background .	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	87	75	15	steyn	In order to make the case intelligible it is necessary to set out some of the legal background to the planning application .	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	88	76	15	steyn	Environmental assessment pursuant to Council Directive of 27 June 1985 on the assessment of the effects of certain public and private projects on the environment ( 85/337 / EEC ) is a fundamental instrument of European Community policy .	BACKGROUND	NONE	NONE	NONE	NONE	0	1	0	0	1	0
2.23	40	89	77	15	steyn	The preambles of the Directive include the following :	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	89	78	15.5	steyn	""" Whereas ... the best environmental policy consists in preventing the creation of pollution or nuisances at source , rather than subsequently trying to counteract their effects ; whereas they affirm the need to take effects on the environment into account at the earliest possible stage in all technical planning and decision-making processes ; whereas to that end they provide for the implementation of procedures to evaluate such effects ;"	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	92	79	15.5	steyn	"Whereas development consent for public and private projects which are likely to have significant effects on the environment should be granted only after proper assessment of the likely significant effects of these projects has been carried out whereas this assessment must be conducted on the basis of the appropriate information supplied by the developer , which may be supplemented by the authorities and by the people who may be concerned by the project in question ; """	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	92	80	15.5	steyn	Article 2 provides :	BACKGROUND	NONE	NONE	NONE	NONE	1	0	0	0	0	0
2.23	40	92	81	15.5	steyn	""" 1 ."	BACKGROUND	NONE	NONE	NONE	NONE	1	0	0	0	0	0
2.23	40	93	82	15.5	steyn	"Member states shall adopt all measures necessary to ensure that , before consent is given , projects likely to have significant effects on the environment by virtue , inter alia , of their nature , size or location are made subject to a requirement for development consent and an assessment with regard to their effects . """	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	94	83	15.5	steyn	Article 5 provides :	BACKGROUND	NONE	NONE	NONE	NONE	1	0	0	0	0	0
2.23	40	94	84	15.5	steyn	""" 3 ."	BACKGROUND	NONE	NONE	NONE	NONE	1	0	0	0	0	0
2.23	40	95	85	15.5	steyn	The information to be provided by the developer in accordance with paragraph 1 shall include at least :	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	95	86	15.5	steyn	- a description of the project comprising information on the site , design and size of the project ,	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	95	87	15.5	steyn	"- a description of the measures envisaged in order to avoid , reduce and , if possible , remedy significant adverse effects . . . """	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	95	88	15.5	steyn	The Directive creates rights for individuals enforceable in the courts : World Wildlife Fund ( WWF ) v Autonome Provinz Bozen ( Case C-435 / 97 ) [ 2000 ] 1 CMLR 149 , paras 69 - 71 ; Berkeley v Secretary of State for the Environment [ 2001 ] 2 AC 603 .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	1	1	0
2.23	40	96	89	15.5	steyn	There is an obligation on national courts to ensure that individual rights are fully and effectively protected : see the Berkeley case , at pp 608D ( Lord Bingham of Cornhill ) and 618B-H .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	1	0	1
2.23	40	97	90	15.5	steyn	The Directive seeks to redress to some extent the imbalance in resources between promoters of major developments and those concerned , on behalf of individual or community interests , about the environmental effects of such projects .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	99	91	16	steyn	It is unnecessary to describe the familiar planning regime enshrined in the Town and Country Planning Act 1990 .	BACKGROUND	NONE	NONE	NONE	NONE	0	1	0	0	0	0
2.23	40	100	92	16	steyn	For present purposes it is sufficient to point out that there is a general prohibition on the grant of planning permission without consideration of environmental information : Town and Country Planning ( Assessment of Environmental Effects ) Regulations 1988 ( SI 1988 No 1199 ) , regulation 4 .	BACKGROUND	NONE	NONE	NONE	NONE	1	1	0	0	0	0
2.23	40	102	93	17	steyn	Persons aggrieved by planning decisions may seek permission to apply for judicial review .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	103	94	17	steyn	Rules of court govern the making of judicial review applications .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	1	0	0	0
2.23	40	104	95	17	steyn	For present purposes provisions dealing with delay are directly relevant .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	105	96	17	steyn	At the relevant time RSC Ord 53 , r 4 ( 1 ) , was in force .	BACKGROUND	NONE	NONE	NONE	NONE	1	0	0	0	0	0
2.23	40	106	97	17	steyn	It provided :	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	106	98	17.5	steyn	""" ( 1 ) An application for leave to apply for judicial review shall be made promptly and in any event within three months from the date when grounds for the application first arose unless the court considers that there is good reason for extending the period within which the application shall be made . """	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	107	99	17.5	steyn	It has now been replaced by rule 54.5 ( 1 ) of the Civil Procedure Rules .	BACKGROUND	NONE	NONE	NONE	NONE	0	1	0	0	0	0
2.23	40	108	100	17.5	steyn	It provides inrespectof applications for judicial review :	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	108	101	17.5	steyn	""" The claim form must be filed -"	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	108	102	17.5	steyn	( a ) promptly ; and	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	108	103	17.5	steyn	"( b ) in any event not later than three months after the grounds to make the claim first arose . """	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	110	104	18	steyn	It is also necessary to draw attention to section 31 ( 6 ) of the Supreme Court Act 1981 .	BACKGROUND	NONE	NONE	NONE	NONE	1	1	0	0	0	0
2.23	40	111	105	18	steyn	It provides :	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	111	106	18.5	steyn	""" Where the High Court considers that there has been undue delay in making an application for judicial review , the court may refuse to grant -"	BACKGROUND	NONE	NONE	NONE	NONE	0	0	1	0	0	0
2.23	40	111	107	18.5	steyn	( a ) leave for the making of the application ; or	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	111	108	18.5	steyn	( b ) any relief sought on the application ,	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	111	109	18.5	steyn	"if it considers that the granting of the relief sought would be likely to cause substantial hardship to , or substantially prejudice the rights of , any person or would be detrimental to good administration . """	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	112	110	18.5	steyn	The differences between the rules of court and section 31 ( 6 ) are analysed in Craig , Administrative Law , 4th ed ( 1999 ) , pp 791 - 793 .	BACKGROUND	NONE	NONE	NONE	NONE	1	0	1	0	0	0
2.23	40	113	111	18.5	steyn	Pertinent to the present context is the fact that section 31 ( 6 ) contains no date from which time runs and accordingly no specific time limit .	BACKGROUND	NONE	NONE	NONE	NONE	1	0	0	0	0	0
2.23	40	114	112	18.5	steyn	It is , however , a useful reserve power in some cases , such as where an application made well within the three month period would cause immense practical difficulties .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	115	113	18.5	steyn	An illustration is R v Rochdale Metropolitan Borough Council , Ex p B , C , and K [ 2000 ] Ed CR 117 .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	1	1	0
2.23	40	116	114	18.5	steyn	Having referred to section 31 ( 6 ) , Mr David Pannick QC ( sitting as a deputy judge of the High Court ) stated , at p 120 :	BACKGROUND	NONE	NONE	NONE	NONE	1	0	1	0	0	0
2.23	40	116	115	18.5	steyn	""" In my judgment , it is absolutely essential that , if parents are to bring judicial review proceedings in relation to the allocation of places at secondary school for their children , the matter is heard and determined by court , absent very exceptional circumstances , before the school term starts ."	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	117	116	18.5	steyn	"This is for obvious reasons relating to the interests of the child concerned , the interests of the school , the interests of the other children at the affected school and , of course , the teachers at that school . """	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	118	117	18.5	steyn	The good sense of this approach is manifest .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	120	118	19	steyn	Finally , for the sake of completeness , I refer to the statement by Wade and Forsyth , Administrative Law , 8th ed ( 2000 ) , p 688 that the most active remedies of administrative law - declaration , injunction , certiorari , prohibition , mandamus - are discretionary and the court may therefore withhold them if it thinks fit .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	121	119	19	steyn	"On the other hand , as the same authors point out , "" ( the ) true scope for discretion is in the law of remedies , where it operates within narrow and recognised limits . . . """	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	121	120	19.5	steyn	III .	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	122	121	19.5	steyn	The Planning Application .	TEXTUAL	NONE	NONE	NONE	NONE	0	1	0	0	0	0
2.23	40	124	122	20	steyn	Imperial Wharf is a site comprising some 32 acres .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	125	123	20	steyn	It had formerly been used by British Gas for operational purposes , and parts of the site had been let out for industrial use .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	126	124	20	steyn	On 26 February 1998 the developer applied to the local authority for outline planning permission for :	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	126	125	20.5	steyn	""" A mixed use development comprising 1,803 residential units ( 1303 private flats and 500 affordable dwellings in the form of flats and houses ) , an hotel , class A1 retail , class A3 restaurant , class D community uses , health and fitness club , class B1 offices , public open space and riverside walk , together with associated car parking , landscaping and access road . """	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	127	126	20.5	steyn	It is one of the largest current development sites in London .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	128	127	20.5	steyn	The application for outline planning permission proposed that design , external appearance and landscaping of the whole development were to be reserved for later determination .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	129	128	20.5	steyn	The proposed scheme was not in accordance with the development plan .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	130	129	20.5	steyn	On 16 March 1998 the local authority asked the developer to submit an environmental statement with the planning application .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	131	130	20.5	steyn	On 27 May 1998 the developer submitted a document described as an environmental statement .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	133	131	21	steyn	The agreed statement of facts and issues explains the potential impact of the development on Mrs Burkett and her daughter .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	134	132	21	steyn	Mrs Burkett lives with her asthmatic daughter .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	135	133	21	steyn	Their home and garden are immediately adjacent to the site .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	136	134	21	steyn	Her husband died after the Court of Appeal decision .	FACT	NONE	NONE	NONE	NONE	0	0	1	0	0	0
2.23	40	137	135	21	steyn	He had been a chronic diabetic with a liver disorder and had been housebound for much of the time .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	138	136	21	steyn	Works have regularly caused dust to cover all the surfaces in the maisonette .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	139	137	21	steyn	A particular concern has been the effect of the development on the health of the family .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	140	138	21	steyn	In 1999 , at a tenants ' association meeting , Mr and Mrs Burkett were advised that they could not remove the paving blocks from their garden and replace them with lawn because of problems of contamination .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	141	139	21	steyn	This was apparently due to previous contamination of the land .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	142	140	21	steyn	On 30 July 1999 Mrs Burkett 's solicitors , Richard Buxton , then assisting a pressure group on a pro bono basis , wrote to the local authority warning that the environmental statement was inadequate and that it would be unlawful to approve the planning application .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	143	141	21	steyn	This letter was drawn to the attention of the relevant committee when it came to consider the planning application .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	145	142	22	steyn	On 15 September 1999 the local authority 's planning and traffic management committee considered the application .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	146	143	22	steyn	The committee resolved to refer the application to the Secretary of State as a departure from the development plan .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.23	40	147	144	22	steyn	It further resolved to authorise the director of the environment department of the local authority to grant outline permission subject to ( i ) completion of a satisfactory agreement enforceable pursuant to section 106 of the 1990 Act and ( ii ) there being no contrary direction on behalf of the Secretary of State from the Government Office for London .	FACT	NONE	NONE	NONE	NONE	1	1	0	0	0	0
2.23	40	148	145	22	steyn	On 5 October 1999 the Government Office for London imposed a direction pursuant to article 14 of the Town and Country Planning Act ( General Development Procedure Order ) 1995 ( SI 1995 No 419 ) prohibiting the grant of permission .	FACT	NONE	NONE	NONE	NONE	1	1	0	0	0	0
2.23	40	149	146	22	steyn	On 24 February 2000 the Government Office for London decided not to call in the application and lifted the prohibition under article 14 .	FACT	NONE	NONE	NONE	NONE	1	0	0	0	0	0
2.23	40	150	147	22	steyn	On 28 March 2000 Richard Buxton wrote to the local authority expressing concerns about the inadequacies of the environmental statement and inviting reconsideration by the local authority .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
